year,climate_zone,continent,mean_intensity,record_freq,max_streak,pct_above_p90
1898,Tropical,Asia,0.5786,0.0,0,0.0725
1898,Tropical,Australia-Oceania,0.5528,0.0096,1,0.101
1898,Tropical,North America,0.6448,0.0417,1,0.0833
1898,Tropical,Ocean / Unclassified,0.6652,0.0138,1,0.0374
1898,Tropical,South America,0.3624,0.0167,1,0.0556
1899,Polar,Antarctica,0.8359,0.0046,1,0.1192
1899,Polar,Asia,0.5633,0.0,0,0.0776
1899,Polar,Europe,0.5468,0.0,0,0.0
1899,Polar,North America,0.6518,0.1469,1,0.35
1899,Polar,Ocean / Unclassified,0.8217,0.0784,1,0.2239
1899,Temperate,Africa,0.5644,0.0296,1,0.0778
1899,Temperate,Antarctica,0.6424,0.0104,2,0.0451
1899,Temperate,Asia,0.3553,0.0088,1,0.114
1899,Temperate,Australia-Oceania,0.5534,0.0196,1,0.1373
1899,Temperate,Europe,0.343,0.0,0,0.0575
1899,Temperate,North America,0.456,0.0236,1,0.0929
1899,Temperate,Ocean / Unclassified,0.6461,0.0067,1,0.0787
1899,Temperate,South America,0.5313,0.0056,1,0.1
1899,Tropical,Africa,0.4521,0.0091,1,0.0333
1899,Tropical,Asia,0.5722,0.0305,1,0.1527
1899,Tropical,Australia-Oceania,0.5442,0.0,0,0.0433
1899,Tropical,North America,0.6453,0.0208,1,0.1458
1899,Tropical,Ocean / Unclassified,0.6663,0.0118,1,0.1043
1899,Tropical,South America,0.3682,0.0278,1,0.1556
1900,Polar,Antarctica,0.8319,0.0023,1,0.066
1900,Polar,Asia,0.5613,0.0,0,0.0474
1900,Polar,Europe,0.5468,0.0,0,0.0455
1900,Polar,North America,0.6503,0.0031,1,0.1562
1900,Polar,Ocean / Unclassified,0.8212,0.0,0,0.1418
1900,Temperate,Africa,0.5596,0.0148,1,0.0704
1900,Temperate,Antarctica,0.6453,0.0417,1,0.1424
1900,Temperate,Asia,0.3551,0.014,1,0.0772
1900,Temperate,Australia-Oceania,0.5523,0.0,0,0.1029
1900,Temperate,Europe,0.3448,0.0,0,0.0402
1900,Temperate,North America,0.454,0.0169,1,0.076
1900,Temperate,Ocean / Unclassified,0.6471,0.0191,1,0.0966
1900,Temperate,South America,0.5287,0.0056,1,0.0556
1900,Tropical,Africa,0.4585,0.0212,1,0.1273
1900,Tropical,Asia,0.5827,0.0038,2,0.0802
1900,Tropical,Australia-Oceania,0.5528,0.0,0,0.0865
1900,Tropical,North America,0.643,0.0104,1,0.0729
1900,Tropical,Ocean / Unclassified,0.6649,0.0059,1,0.063
1900,Tropical,South America,0.36,0.0056,1,0.05
1901,Polar,Antarctica,0.8338,0.0012,1,0.0833
1901,Polar,Asia,0.5656,0.0431,1,0.0991
1901,Polar,Europe,0.5535,0.0,0,0.0
1901,Polar,North America,0.6436,0.0,0,0.0062
1901,Polar,Ocean / Unclassified,0.8207,0.0037,1,0.0784
1901,Temperate,Africa,0.5585,0.0037,1,0.0556
1901,Temperate,Antarctica,0.6422,0.0035,1,0.059
1901,Temperate,Asia,0.3566,0.007,2,0.0947
1901,Temperate,Australia-Oceania,0.5645,0.0735,1,0.2647
1901,Temperate,Europe,0.3405,0.0172,1,0.046
1901,Temperate,North America,0.4542,0.0169,2,0.0507
1901,Temperate,Ocean / Unclassified,0.6468,0.0079,1,0.1045
1901,Temperate,South America,0.5286,0.0167,1,0.1222
1901,Tropical,Africa,0.4564,0.0212,1,0.0879
1901,Tropical,Asia,0.5793,0.0191,1,0.1107
1901,Tropical,Australia-Oceania,0.551,0.0096,1,0.0625
1901,Tropical,North America,0.6475,0.0104,1,0.0625
1901,Tropical,Ocean / Unclassified,0.6612,0.0138,1,0.0512
1901,Tropical,South America,0.3585,0.0167,1,0.0556
1902,Polar,Antarctica,0.8308,0.0,0,0.066
1902,Polar,Asia,0.5496,0.0,0,0.0
1902,Polar,Europe,0.5419,0.0,0,0.0
1902,Polar,North America,0.6389,0.0031,1,0.0094
1902,Polar,Ocean / Unclassified,0.8116,0.0,0,0.0
1902,Temperate,Africa,0.5637,0.063,1,0.1296
1902,Temperate,Antarctica,0.6416,0.0139,1,0.0625
1902,Temperate,Asia,0.356,0.0175,1,0.114
1902,Temperate,Australia-Oceania,0.55,0.0,0,0.1029
1902,Temperate,Europe,0.3502,0.0517,1,0.0977
1902,Temperate,North America,0.4559,0.0101,1,0.0676
1902,Temperate,Ocean / Unclassified,0.6474,0.0191,1,0.136
1902,Temperate,South America,0.5309,0.0056,1,0.0556
1902,Tropical,Africa,0.4548,0.0061,1,0.0788
1902,Tropical,Asia,0.5748,0.0115,1,0.1069
1902,Tropical,Australia-Oceania,0.5427,0.0048,1,0.0865
1902,Tropical,North America,0.6377,0.0312,1,0.0417
1902,Tropical,Ocean / Unclassified,0.6682,0.002,1,0.063
1902,Tropical,South America,0.3562,0.0,0,0.0167
1903,Polar,Antarctica,0.8326,0.0,0,0.0324
1903,Polar,Asia,0.5574,0.0,0,0.0
1903,Polar,Europe,0.5498,0.0455,1,0.0227
1903,Polar,North America,0.646,0.0344,1,0.15
1903,Polar,Ocean / Unclassified,0.8114,0.0037,1,0.0
1903,Temperate,Africa,0.5678,0.0037,2,0.1037
1903,Temperate,Antarctica,0.6435,0.0,0,0.0903
1903,Temperate,Asia,0.3586,0.0474,1,0.1614
1903,Temperate,Australia-Oceania,0.5477,0.0,0,0.0343
1903,Temperate,Europe,0.3497,0.046,1,0.1034
1903,Temperate,North America,0.4546,0.0051,1,0.0693
1903,Temperate,Ocean / Unclassified,0.6464,0.018,2,0.1112
1903,Temperate,South America,0.5314,0.0167,1,0.05
1903,Tropical,Africa,0.4597,0.0333,1,0.1909
1903,Tropical,Asia,0.5659,0.0191,1,0.0916
1903,Tropical,Australia-Oceania,0.544,0.0048,1,0.0433
1903,Tropical,North America,0.627,0.0,0,0.0
1903,Tropical,Ocean / Unclassified,0.6683,0.0177,1,0.0689
1903,Tropical,South America,0.3594,0.0056,1,0.0667
1904,Polar,Antarctica,0.8337,0.0023,1,0.0856
1904,Polar,Asia,0.5583,0.0043,1,0.1164
1904,Polar,Europe,0.5578,0.1591,2,0.1364
1904,Polar,North America,0.6451,0.0375,2,0.1312
1904,Polar,Ocean / Unclassified,0.8168,0.0224,2,0.1791
1904,Temperate,Africa,0.558,0.0037,1,0.0444
1904,Temperate,Antarctica,0.644,0.0069,1,0.0972
1904,Temperate,Asia,0.3568,0.007,1,0.1035
1904,Temperate,Australia-Oceania,0.5618,0.0294,1,0.1814
1904,Temperate,Europe,0.3433,0.0057,2,0.023
1904,Temperate,North America,0.457,0.0389,2,0.1368
1904,Temperate,Ocean / Unclassified,0.6453,0.0146,1,0.0764
1904,Temperate,South America,0.5291,0.0056,1,0.1389
1904,Tropical,Africa,0.4475,0.003,1,0.0303
1904,Tropical,Asia,0.5795,0.0344,1,0.1412
1904,Tropical,Australia-Oceania,0.5546,0.0048,1,0.1202
1904,Tropical,North America,0.6466,0.0729,1,0.1354
1904,Tropical,Ocean / Unclassified,0.665,0.0413,1,0.1181
1904,Tropical,South America,0.3624,0.0889,2,0.1833
1905,Polar,Antarctica,0.8324,0.0,0,0.0475
1905,Polar,Asia,0.566,0.0043,1,0.0733
1905,Polar,Europe,0.5531,0.0,0,0.0
1905,Polar,North America,0.6474,0.0031,1,0.1062
1905,Polar,Ocean / Unclassified,0.8179,0.0,0,0.0634
1905,Temperate,Africa,0.563,0.0074,1,0.0481
1905,Temperate,Antarctica,0.6394,0.0,0,0.0035
1905,Temperate,Asia,0.3544,0.007,1,0.0667
1905,Temperate,Australia-Oceania,0.5532,0.0049,2,0.0882
1905,Temperate,Europe,0.3514,0.0287,1,0.1379
1905,Temperate,North America,0.4554,0.0253,2,0.0878
1905,Temperate,Ocean / Unclassified,0.6474,0.0146,1,0.1213
1905,Temperate,South America,0.5345,0.0,0,0.05
1905,Tropical,Africa,0.4486,0.0061,1,0.0091
1905,Tropical,Asia,0.5687,0.0,0,0.0534
1905,Tropical,Australia-Oceania,0.5464,0.0,0,0.0433
1905,Tropical,North America,0.6392,0.0,0,0.0312
1905,Tropical,Ocean / Unclassified,0.665,0.0039,1,0.0295
1905,Tropical,South America,0.3646,0.0,0,0.1611
1906,Polar,Antarctica,0.8309,0.0023,1,0.081
1906,Polar,Asia,0.5627,0.0388,1,0.0733
1906,Polar,Europe,0.5619,0.0227,1,0.0455
1906,Polar,North America,0.6474,0.1156,2,0.3688
1906,Polar,Ocean / Unclassified,0.8187,0.0187,1,0.1716
1906,Temperate,Africa,0.5648,0.0222,1,0.1111
1906,Temperate,Antarctica,0.6408,0.0035,1,0.0417
1906,Temperate,Asia,0.3586,0.0228,1,0.1526
1906,Temperate,Australia-Oceania,0.5541,0.0049,1,0.098
1906,Temperate,Europe,0.3499,0.0287,1,0.1149
1906,Temperate,North America,0.4531,0.0101,1,0.0743
1906,Temperate,Ocean / Unclassified,0.6472,0.009,2,0.1135
1906,Temperate,South America,0.5263,0.0,0,0.0167
1906,Tropical,Africa,0.4567,0.0182,1,0.1182
1906,Tropical,Asia,0.5672,0.0,0,0.0611
1906,Tropical,Australia-Oceania,0.5412,0.0096,1,0.0529
1906,Tropical,North America,0.6409,0.0208,1,0.0417
1906,Tropical,Ocean / Unclassified,0.6725,0.0059,1,0.0827
1906,Tropical,South America,0.3582,0.0,0,0.0389
1907,Polar,Antarctica,0.8291,0.0058,1,0.0498
1907,Polar,Asia,0.5587,0.0,0,0.0474
1907,Polar,Europe,0.5597,0.0,0,0.1591
1907,Polar,North America,0.6437,0.0062,1,0.0812
1907,Polar,Ocean / Unclassified,0.8144,0.0149,2,0.0224
1907,Temperate,Africa,0.5667,0.0444,1,0.163
1907,Temperate,Antarctica,0.639,0.0,0,0.0139
1907,Temperate,Asia,0.3593,0.0333,1,0.1807
1907,Temperate,Australia-Oceania,0.5551,0.0049,1,0.1275
1907,Temperate,Europe,0.3455,0.0,0,0.046
1907,Temperate,North America,0.4568,0.0101,1,0.1233
1907,Temperate,Ocean / Unclassified,0.6469,0.0124,1,0.091
1907,Temperate,South America,0.5294,0.0167,1,0.0833
1907,Tropical,Africa,0.4575,0.0152,1,0.1515
1907,Tropical,Asia,0.5777,0.0229,1,0.1069
1907,Tropical,Australia-Oceania,0.5471,0.0,0,0.0625
1907,Tropical,North America,0.639,0.0,0,0.0
1907,Tropical,Ocean / Unclassified,0.6665,0.0039,1,0.0472
1907,Tropical,South America,0.3648,0.0111,1,0.1
1908,Polar,Antarctica,0.829,0.0023,1,0.0694
1908,Polar,Asia,0.561,0.0086,1,0.0474
1908,Polar,Europe,0.5542,0.0,0,0.0455
1908,Polar,North America,0.6425,0.0062,1,0.0594
1908,Polar,Ocean / Unclassified,0.8141,0.0,0,0.0149
1908,Temperate,Africa,0.5624,0.0111,1,0.0704
1908,Temperate,Antarctica,0.6439,0.0035,1,0.0729
1908,Temperate,Asia,0.3558,0.0263,1,0.1439
1908,Temperate,Australia-Oceania,0.5531,0.0,0,0.0343
1908,Temperate,Europe,0.3546,0.0517,1,0.2299
1908,Temperate,North America,0.4566,0.0355,1,0.103
1908,Temperate,Ocean / Unclassified,0.6459,0.0022,1,0.0528
1908,Temperate,South America,0.5297,0.0056,1,0.0722
1908,Tropical,Africa,0.4585,0.0364,1,0.1545
1908,Tropical,Asia,0.5781,0.0153,1,0.0992
1908,Tropical,Australia-Oceania,0.5517,0.0337,1,0.1346
1908,Tropical,North America,0.6394,0.0,0,0.0208
1908,Tropical,Ocean / Unclassified,0.6673,0.0197,1,0.0807
1908,Tropical,South America,0.3661,0.0,0,0.0778
1909,Polar,Antarctica,0.8338,0.0197,1,0.1609
1909,Polar,Asia,0.5624,0.0948,1,0.1595
1909,Polar,Europe,0.5412,0.0,0,0.0
1909,Polar,North America,0.6364,0.0031,1,0.0062
1909,Polar,Ocean / Unclassified,0.8217,0.0112,1,0.0896
1909,Temperate,Africa,0.5626,0.0037,1,0.0519
1909,Temperate,Antarctica,0.6439,0.0069,1,0.0868
1909,Temperate,Asia,0.3576,0.0316,2,0.1702
1909,Temperate,Australia-Oceania,0.5616,0.0294,1,0.2353
1909,Temperate,Europe,0.348,0.023,1,0.092
1909,Temperate,North America,0.4549,0.0152,1,0.1064
1909,Temperate,Ocean / Unclassified,0.6465,0.0213,1,0.0921
1909,Temperate,South America,0.5205,0.0,0,0.0389
1909,Tropical,Africa,0.4553,0.0152,1,0.0879
1909,Tropical,Asia,0.5793,0.0,0,0.1641
1909,Tropical,Australia-Oceania,0.5524,0.0192,2,0.1587
1909,Tropical,North America,0.6433,0.0104,1,0.0521
1909,Tropical,Ocean / Unclassified,0.668,0.0157,1,0.1142
1909,Tropical,South America,0.3595,0.0056,1,0.0333
1910,Polar,Antarctica,0.8307,0.0023,2,0.0567
1910,Polar,Asia,0.576,0.0086,1,0.3664
1910,Polar,Europe,0.5549,0.0455,1,0.1818
1910,Polar,North America,0.6536,0.0031,1,0.2438
1910,Polar,Ocean / Unclassified,0.8264,0.0,0,0.1306
1910,Temperate,Africa,0.5558,0.0037,1,0.0481
1910,Temperate,Antarctica,0.6433,0.0069,1,0.0903
1910,Temperate,Asia,0.3535,0.0158,1,0.0789
1910,Temperate,Australia-Oceania,0.5558,0.0,0,0.0735
1910,Temperate,Europe,0.348,0.0747,1,0.2241
1910,Temperate,North America,0.457,0.0135,1,0.1267
1910,Temperate,Ocean / Unclassified,0.6472,0.0157,1,0.0966
1910,Temperate,South America,0.5262,0.0111,1,0.1167
1910,Tropical,Africa,0.4584,0.0424,1,0.1697
1910,Tropical,Asia,0.5874,0.0458,1,0.2366
1910,Tropical,Australia-Oceania,0.5525,0.0048,1,0.1106
1910,Tropical,North America,0.6458,0.1354,1,0.1875
1910,Tropical,Ocean / Unclassified,0.6647,0.0315,1,0.126
1910,Tropical,South America,0.3592,0.0056,1,0.0333
1911,Polar,Antarctica,0.8354,0.0,0,0.1157
1911,Polar,Asia,0.5673,0.0172,1,0.0862
1911,Polar,Europe,0.5467,0.0,0,0.0
1911,Polar,North America,0.6437,0.0,0,0.0812
1911,Polar,Ocean / Unclassified,0.8271,0.0,0,0.2127
1911,Temperate,Africa,0.5621,0.0,0,0.0222
1911,Temperate,Antarctica,0.6421,0.0,0,0.0521
1911,Temperate,Asia,0.3575,0.0123,2,0.1246
1911,Temperate,Australia-Oceania,0.5513,0.0,0,0.0784
1911,Temperate,Europe,0.3469,0.0575,2,0.1437
1911,Temperate,North America,0.4559,0.0118,2,0.0828
1911,Temperate,Ocean / Unclassified,0.6474,0.0067,2,0.0584
1911,Temperate,South America,0.5355,0.0222,1,0.1278
1911,Tropical,Africa,0.4486,0.0,0,0.0061
1911,Tropical,Asia,0.5682,0.0191,1,0.084
1911,Tropical,Australia-Oceania,0.5479,0.0144,1,0.1923
1911,Tropical,North America,0.6413,0.0,0,0.0104
1911,Tropical,Ocean / Unclassified,0.668,0.0039,1,0.0374
1911,Tropical,South America,0.3543,0.0,0,0.0278
1912,Polar,Antarctica,0.8288,0.015,1,0.0567
1912,Polar,Asia,0.5609,0.0043,1,0.1422
1912,Polar,Europe,0.5587,0.0682,1,0.0455
1912,Polar,North America,0.6447,0.0031,1,0.1156
1912,Polar,Ocean / Unclassified,0.8159,0.0,0,0.0299
1912,Temperate,Africa,0.5727,0.0704,1,0.2185
1912,Temperate,Antarctica,0.6399,0.0,0,0.0312
1912,Temperate,Asia,0.3609,0.0263,1,0.1632
1912,Temperate,Australia-Oceania,0.5504,0.0196,1,0.1078
1912,Temperate,Europe,0.3453,0.0,0,0.0172
1912,Temperate,North America,0.4543,0.0051,1,0.0625
1912,Temperate,Ocean / Unclassified,0.6464,0.0169,1,0.1225
1912,Temperate,South America,0.5287,0.0111,1,0.1278
1912,Tropical,Africa,0.4576,0.0242,1,0.1182
1912,Tropical,Asia,0.563,0.0,0,0.0229
1912,Tropical,Australia-Oceania,0.5438,0.0,0,0.0721
1912,Tropical,North America,0.6349,0.0,0,0.0104
1912,Tropical,Ocean / Unclassified,0.6697,0.002,1,0.0669
1912,Tropical,South America,0.3584,0.0,0,0.0167
1913,Polar,Antarctica,0.829,0.0012,1,0.0428
1913,Polar,Asia,0.5718,0.0776,1,0.25
1913,Polar,Europe,0.5511,0.1136,1,0.1136
1913,Polar,North America,0.6493,0.0125,1,0.1125
1913,Polar,Ocean / Unclassified,0.8274,0.0373,1,0.2052
1913,Temperate,Africa,0.5543,0.0037,1,0.0148
1913,Temperate,Antarctica,0.6467,0.0486,1,0.1806
1913,Temperate,Asia,0.357,0.007,2,0.1088
1913,Temperate,Australia-Oceania,0.5574,0.0196,1,0.1373
1913,Temperate,Europe,0.3478,0.0402,1,0.1437
1913,Temperate,North America,0.4543,0.0118,1,0.0304
1913,Temperate,Ocean / Unclassified,0.6457,0.0169,1,0.1146
1913,Temperate,South America,0.5244,0.0111,1,0.1222
1913,Tropical,Africa,0.4562,0.0182,1,0.1485
1913,Tropical,Asia,0.5873,0.0267,1,0.2023
1913,Tropical,Australia-Oceania,0.5561,0.0673,1,0.2019
1913,Tropical,North America,0.6425,0.0417,1,0.0938
1913,Tropical,Ocean / Unclassified,0.6673,0.0335,1,0.1732
1913,Tropical,South America,0.3525,0.0056,1,0.05
1914,Polar,Antarctica,0.8326,0.0046,1,0.0671
1914,Polar,Asia,0.5789,0.0733,2,0.4267
1914,Polar,Europe,0.5667,0.2273,2,0.4091
1914,Polar,North America,0.6501,0.0094,1,0.25
1914,Polar,Ocean / Unclassified,0.8293,0.0634,2,0.3507
1914,Temperate,Africa,0.5637,0.0,0,0.0704
1914,Temperate,Antarctica,0.6425,0.0035,1,0.0625
1914,Temperate,Asia,0.3533,0.0035,1,0.086
1914,Temperate,Australia-Oceania,0.5503,0.0098,1,0.1127
1914,Temperate,Europe,0.3423,0.0057,1,0.0805
1914,Temperate,North America,0.4586,0.0338,1,0.152
1914,Temperate,Ocean / Unclassified,0.6463,0.0067,1,0.0528
1914,Temperate,South America,0.5308,0.0056,1,0.0389
1914,Tropical,Africa,0.4585,0.0303,1,0.1879
1914,Tropical,Asia,0.5818,0.0305,2,0.145
1914,Tropical,Australia-Oceania,0.5467,0.0,0,0.0673
1914,Tropical,North America,0.6534,0.0833,2,0.2083
1914,Tropical,Ocean / Unclassified,0.6642,0.0256,2,0.0925
1914,Tropical,South America,0.3593,0.0167,1,0.0667
1915,Polar,Antarctica,0.8319,0.022,1,0.0984
1915,Polar,Asia,0.5685,0.0172,1,0.1336
1915,Polar,Europe,0.5614,0.0455,3,0.1364
1915,Polar,North America,0.6511,0.0562,1,0.3219
1915,Polar,Ocean / Unclassified,0.8228,0.0075,2,0.2201
1915,Temperate,Africa,0.5654,0.0074,1,0.063
1915,Temperate,Antarctica,0.6418,0.0139,1,0.1389
1915,Temperate,Asia,0.3583,0.007,1,0.1123
1915,Temperate,Australia-Oceania,0.548,0.0098,1,0.1029
1915,Temperate,Europe,0.3525,0.0402,1,0.1667
1915,Temperate,North America,0.4558,0.0118,1,0.0777
1915,Temperate,Ocean / Unclassified,0.6449,0.0191,1,0.0989
1915,Temperate,South America,0.5287,0.0,0,0.0278
1915,Tropical,Africa,0.4522,0.003,1,0.0636
1915,Tropical,Asia,0.5619,0.0038,1,0.0153
1915,Tropical,Australia-Oceania,0.5461,0.0,0,0.0433
1915,Tropical,North America,0.6333,0.0,0,0.0312
1915,Tropical,Ocean / Unclassified,0.6694,0.0039,1,0.0335
1915,Tropical,South America,0.3587,0.0,0,0.0111
1916,Polar,Antarctica,0.8335,0.0081,1,0.1088
1916,Polar,Asia,0.56,0.0,0,0.0345
1916,Polar,Europe,0.558,0.0,0,0.0682
1916,Polar,North America,0.6523,0.0156,2,0.2375
1916,Polar,Ocean / Unclassified,0.8256,0.0075,1,0.2052
1916,Temperate,Africa,0.5606,0.0185,1,0.1037
1916,Temperate,Antarctica,0.6421,0.0,0,0.1354
1916,Temperate,Asia,0.3562,0.0035,1,0.1105
1916,Temperate,Australia-Oceania,0.5534,0.0049,1,0.1422
1916,Temperate,Europe,0.3496,0.023,1,0.1494
1916,Temperate,North America,0.4577,0.0152,1,0.1081
1916,Temperate,Ocean / Unclassified,0.6467,0.0034,1,0.0562
1916,Temperate,South America,0.5244,0.0111,1,0.0556
1916,Tropical,Africa,0.4558,0.0121,1,0.0848
1916,Tropical,Asia,0.5729,0.0076,1,0.0496
1916,Tropical,Australia-Oceania,0.5486,0.0,0,0.0481
1916,Tropical,North America,0.6331,0.0104,1,0.0938
1916,Tropical,Ocean / Unclassified,0.6658,0.0059,1,0.0531
1916,Tropical,South America,0.3581,0.0056,1,0.0278
1917,Polar,Antarctica,0.8309,0.0012,1,0.0498
1917,Polar,Asia,0.5617,0.0129,1,0.0733
1917,Polar,Europe,0.5564,0.1136,1,0.25
1917,Polar,North America,0.6451,0.0,0,0.0719
1917,Polar,Ocean / Unclassified,0.82,0.0149,1,0.1642
1917,Temperate,Africa,0.5617,0.0407,1,0.0852
1917,Temperate,Antarctica,0.644,0.0035,1,0.1215
1917,Temperate,Asia,0.3544,0.007,1,0.0579
1917,Temperate,Australia-Oceania,0.5573,0.0049,1,0.1275
1917,Temperate,Europe,0.3502,0.0,0,0.0517
1917,Temperate,North America,0.4553,0.0101,1,0.0929
1917,Temperate,Ocean / Unclassified,0.6447,0.0056,1,0.0528
1917,Temperate,South America,0.5288,0.0,0,0.0222
1917,Tropical,Africa,0.4542,0.0091,1,0.0545
1917,Tropical,Asia,0.5746,0.0038,1,0.0382
1917,Tropical,Australia-Oceania,0.5516,0.024,1,0.1587
1917,Tropical,North America,0.639,0.0,0,0.0521
1917,Tropical,Ocean / Unclassified,0.6683,0.0079,1,0.0689
1917,Tropical,South America,0.3633,0.0111,1,0.0444
1918,Polar,Antarctica,0.8294,0.0081,1,0.0683
1918,Polar,Asia,0.5584,0.0,0,0.0603
1918,Polar,Europe,0.5643,0.0227,2,0.0909
1918,Polar,North America,0.6425,0.0062,1,0.1062
1918,Polar,Ocean / Unclassified,0.8164,0.0,0,0.0224
1918,Temperate,Africa,0.5665,0.0444,2,0.1296
1918,Temperate,Antarctica,0.6429,0.0,0,0.0278
1918,Temperate,Asia,0.3537,0.007,1,0.086
1918,Temperate,Australia-Oceania,0.5584,0.0147,1,0.1225
1918,Temperate,Europe,0.3508,0.046,1,0.1552
1918,Temperate,North America,0.4563,0.0152,2,0.1385
1918,Temperate,Ocean / Unclassified,0.6455,0.009,1,0.0798
1918,Temperate,South America,0.5383,0.0389,1,0.2056
1918,Tropical,Africa,0.4556,0.0121,1,0.0848
1918,Tropical,Asia,0.5774,0.0038,2,0.0573
1918,Tropical,Australia-Oceania,0.5474,0.024,2,0.1394
1918,Tropical,North America,0.643,0.0,0,0.0417
1918,Tropical,Ocean / Unclassified,0.6679,0.0098,1,0.0512
1918,Tropical,South America,0.3621,0.0111,1,0.0667
1919,Polar,Antarctica,0.8296,0.0,0,0.0671
1919,Polar,Asia,0.5628,0.0,0,0.0302
1919,Polar,Europe,0.5524,0.0,0,0.0227
1919,Polar,North America,0.6376,0.0,0,0.0062
1919,Polar,Ocean / Unclassified,0.8182,0.0,0,0.0112
1919,Temperate,Africa,0.5619,0.0111,2,0.0963
1919,Temperate,Antarctica,0.6444,0.0,0,0.1181
1919,Temperate,Asia,0.353,0.0018,1,0.0526
1919,Temperate,Australia-Oceania,0.5579,0.0392,2,0.1569
1919,Temperate,Europe,0.3443,0.0,0,0.0172
1919,Temperate,North America,0.4538,0.0051,1,0.0557
1919,Temperate,Ocean / Unclassified,0.6486,0.0213,2,0.1472
1919,Temperate,South America,0.5204,0.0278,1,0.1611
1919,Tropical,Africa,0.4567,0.0121,1,0.1091
1919,Tropical,Asia,0.5789,0.0115,1,0.0687
1919,Tropical,Australia-Oceania,0.5553,0.0,0,0.2019
1919,Tropical,North America,0.6532,0.0104,1,0.1354
1919,Tropical,Ocean / Unclassified,0.6607,0.0197,2,0.1417
1919,Tropical,South America,0.3598,0.0111,1,0.0667
1920,Polar,Antarctica,0.8348,0.0255,1,0.2025
1920,Polar,Asia,0.5638,0.0345,1,0.1379
1920,Polar,Europe,0.5633,0.1136,1,0.2955
1920,Polar,North America,0.645,0.0344,1,0.0844
1920,Polar,Ocean / Unclassified,0.8306,0.0522,1,0.4104
1920,Temperate,Africa,0.5701,0.0074,1,0.1111
1920,Temperate,Antarctica,0.6455,0.0382,1,0.191
1920,Temperate,Asia,0.353,0.0018,1,0.0614
1920,Temperate,Australia-Oceania,0.5489,0.0049,1,0.0343
1920,Temperate,Europe,0.3459,0.0,0,0.1149
1920,Temperate,North America,0.4523,0.0068,1,0.0591
1920,Temperate,Ocean / Unclassified,0.6467,0.0034,1,0.0809
1920,Temperate,South America,0.5334,0.0222,1,0.1944
1920,Tropical,Africa,0.4625,0.0061,1,0.1515
1920,Tropical,Asia,0.5693,0.0038,1,0.0267
1920,Tropical,Australia-Oceania,0.5465,0.0,0,0.0721
1920,Tropical,North America,0.6407,0.0,0,0.0938
1920,Tropical,Ocean / Unclassified,0.6629,0.0059,1,0.0394
1920,Tropical,South America,0.3604,0.0167,2,0.0556
1921,Polar,Antarctica,0.8312,0.0,0,0.0324
1921,Polar,Asia,0.5607,0.0,0,0.0474
1921,Polar,Europe,0.5702,0.1591,1,0.4545
1921,Polar,North America,0.6381,0.0062,1,0.0531
1921,Polar,Ocean / Unclassified,0.8178,0.0037,1,0.056
1921,Temperate,Africa,0.5696,0.0481,1,0.1852
1921,Temperate,Antarctica,0.6392,0.0,0,0.0139
1921,Temperate,Asia,0.3572,0.0263,1,0.1491
1921,Temperate,Australia-Oceania,0.5522,0.0,0,0.0343
1921,Temperate,Europe,0.3557,0.0402,1,0.2471
1921,Temperate,North America,0.4518,0.0186,1,0.0878
1921,Temperate,Ocean / Unclassified,0.6467,0.018,1,0.1101
1921,Temperate,South America,0.5416,0.0444,1,0.2833
1921,Tropical,Africa,0.4583,0.0182,1,0.1273
1921,Tropical,Asia,0.562,0.0191,1,0.0496
1921,Tropical,Australia-Oceania,0.5387,0.0,0,0.024
1921,Tropical,North America,0.6321,0.0625,1,0.0833
1921,Tropical,Ocean / Unclassified,0.6695,0.002,1,0.0669
1921,Tropical,South America,0.3683,0.0333,1,0.1889
1922,Polar,Antarctica,0.8337,0.0174,1,0.2176
1922,Polar,Asia,0.5698,0.0,0,0.1552
1922,Polar,Europe,0.5587,0.0,0,0.3636
1922,Polar,North America,0.6425,0.0,0,0.1125
1922,Polar,Ocean / Unclassified,0.8194,0.0,0,0.0933
1922,Temperate,Africa,0.5566,0.0074,1,0.0407
1922,Temperate,Antarctica,0.6439,0.0556,1,0.2535
1922,Temperate,Asia,0.3516,0.0053,1,0.0667
1922,Temperate,Australia-Oceania,0.5632,0.0392,1,0.1912
1922,Temperate,Europe,0.3492,0.0115,1,0.092
1922,Temperate,North America,0.4537,0.0068,1,0.0811
1922,Temperate,Ocean / Unclassified,0.6457,0.0292,2,0.1348
1922,Temperate,South America,0.5218,0.0,0,0.0722
1922,Tropical,Africa,0.4551,0.0121,1,0.0818
1922,Tropical,Asia,0.584,0.0611,1,0.1985
1922,Tropical,Australia-Oceania,0.5515,0.024,1,0.149
1922,Tropical,North America,0.643,0.0312,1,0.1771
1922,Tropical,Ocean / Unclassified,0.6647,0.0335,1,0.1004
1922,Tropical,South America,0.3635,0.0111,1,0.0611
1923,Polar,Antarctica,0.8326,0.0035,1,0.0787
1923,Polar,Asia,0.5718,0.0345,1,0.2629
1923,Polar,Europe,0.549,0.0,0,0.0
1923,Polar,North America,0.643,0.0031,1,0.0594
1923,Polar,Ocean / Unclassified,0.8306,0.0037,1,0.4104
1923,Temperate,Africa,0.561,0.0037,1,0.0667
1923,Temperate,Antarctica,0.6421,0.0278,1,0.1354
